,postcode,lat,lon,total_square,rooms,floor,city,settlement,district,area,price_mln
88039,107045.0,55.767281,37.632459,250.0,6.0,4.0,Москва,,Красносельский район,,130.0
88040,123098.0,55.793202,37.448761,200.0,4.0,20.0,Москва,,Хорошёво-Мнёвники район,,155.0
88041,143404.0,55.831513,37.31436,51.3,1.0,13.0,Красногорск,,,Брусчатый м-н,11.9
88042,127287.0,55.806083,37.570096,58.0,2.0,19.0,Москва,,Савёловский район,,22.17
88043,,55.68756,37.47127,72.5,3.0,22.0,Москва,,Очаково-Матвеевское район,,25.22
88044,115191.0,55.710023,37.607347,130.0,3.0,7.0,Москва,,Даниловский район,,79.8
88045,143005.0,55.677473,37.289684,72.0,2.0,3.0,Одинцово,,,7-й м-н,14.86
88046,121471.0,55.713777,37.435219,49.7,2.0,7.0,Москва,,Можайский район,,24.0
88047,121471.0,55.716418,37.42942,56.04,2.0,23.0,Москва,,Можайский район,,22.22
88048,127549.0,55.886549,37.588889,73.0,3.0,5.0,Москва,,Алтуфьевский район,,17.7
88049,109117.0,55.713924,37.757644,42.1,1.0,10.0,Москва,,Рязанский район,,9.8
88050,123060.0,55.79842,37.485684,64.5,2.0,2.0,Москва,,Щукино район,,19.5
88051,125124.0,55.78099,37.580206,54.0,1.0,2.0,Москва,,Беговой район,,24.99
88052,,55.594828,37.429789,21.0,1.0,12.0,Москва,,Сосенское поселение,,7.56
88053,109387.0,55.680506,37.746985,65.3,2.0,2.0,Москва,,Люблино район,,13.25
88054,,55.717429,37.497561,27.0,1.0,9.0,Москва,,Раменки район,,17.3
88055,108811.0,55.637332,37.426829,40.0,1.0,3.0,Москва,,Московский поселение,,10.93
88056,121357.0,55.715614,37.457323,51.9,2.0,11.0,Москва,,Фили-Давыдково район,,16.5
88057,119285.0,55.723722,37.527248,189.0,5.0,4.0,Москва,,Раменки район,,75.0
88058,119192.0,55.70305,37.491203,54.0,1.0,20.0,Москва,,Раменки район,Мосфильмовский жилой комплекс,36.0
88059,129343.0,55.848882,37.650286,26.0,1.0,40.0,Москва,,Свиблово район,,11.84
88060,,55.558817,37.503966,118.1,4.0,11.0,Москва,,Сосенское поселение,,32.66
88061,143989.0,55.738991,37.982815,44.0,2.0,16.0,Балашиха,,,Ольгино м-н,7.6
88062,125438.0,55.839902,37.512305,50.7,2.0,10.0,Москва,,Головинский район,,18.15
88063,143025.0,55.724293,37.357496,34.5,,2.0,,с. Немчиновка,,Микрорайон Немчиновка жилой комплекс,5.9
88064,,55.593892,37.431085,76.0,3.0,2.0,Москва,,Сосенское поселение,,16.55
88065,140060.0,55.607322,37.982164,42.0,2.0,1.0,,рп. Октябрьский,,,5.5
88066,108814.0,55.548306,37.51588,57.7,3.0,11.0,Москва,,Южное Бутово район,,12.34
88067,125212.0,55.842524,37.489679,82.0,3.0,18.0,Москва,,Головинский район,,20.34
88068,127521.0,55.799849,37.615169,44.68,2.0,3.0,Москва,,Марьина Роща район,,11.68
88069,108801.0,55.55418,37.500017,37.1,1.0,11.0,Москва,,Сосенское поселение,,10.28
88070,125502.0,55.862477,37.489279,44.1,2.0,3.0,Москва,,Ховрино район,,12.7
88071,123290.0,55.754318,37.524726,99.0,4.0,14.0,Москва,,Пресненский район,,39.1
88072,,55.59205,37.430726,80.0,4.0,9.0,Москва,,Сосенское поселение,,19.33
88073,143005.0,55.684534,37.299599,41.2,1.0,9.0,Одинцово,,,6-й м-н,10.5
88074,117335.0,55.679878,37.550907,176.8,4.0,5.0,Москва,,Ломоносовский район,,92.85
88075,127422.0,55.808877,37.578218,167.0,3.0,58.0,Москва,,Тимирязевский район,,60.8
88076,108814.0,55.548055,37.514951,38.4,2.0,5.0,Москва,,Южное Бутово район,,9.13
88077,123290.0,55.764648,37.511849,65.81,2.0,41.0,Москва,,Хорошёво-Мнёвники район,,31.31
88078,141006.0,55.917795,37.752117,55.14,2.0,22.0,Мытищи,,,25-й м-н,14.23
88079,109052.0,55.727307,37.74136,20.57,1.0,5.0,Москва,,Нижегородский район,,7.05
88080,121354.0,55.723345,37.412612,275.0,5.0,14.0,Москва,,Можайский район,,140.0
88081,125480.0,55.85945,37.427919,32.0,1.0,5.0,Москва,,Северное Тушино район,,10.0
88082,,55.594931,37.427516,37.0,2.0,16.0,Москва,,Сосенское поселение,,11.66
88083,105425.0,55.800733,37.775448,34.9,1.0,9.0,Москва,,Измайлово район,,9.7
88084,109052.0,55.728532,37.7376,22.0,1.0,2.0,Москва,,Нижегородский район,,7.61
88085,143072.0,55.65826,37.230628,68.0,2.0,1.0,,пос. ВНИИССОК,,,10.0
88086,,55.593432,37.432521,82.6,4.0,9.0,Москва,,Сосенское поселение,,17.03
88087,115142.0,55.682851,37.697308,61.5,2.0,14.0,Москва,,Нагатинский Затон район,,27.0
88088,117535.0,55.601214,37.613979,63.0,3.0,5.0,Москва,,Чертаново Южное район,,12.9
88089,109052.0,55.728532,37.7376,34.0,1.0,2.0,Москва,,Нижегородский район,,9.73
88090,143026.0,55.713703,37.38104,36.0,2.0,7.0,,рп. Новоивановское,,,14.5
88091,119002.0,55.744569,37.589555,150.0,6.0,3.0,Москва,,Хамовники район,,59.9
88092,129366.0,55.819726,37.652266,36.0,1.0,7.0,Москва,,Алексеевский район,,10.76
88093,109390.0,55.693487,37.736634,44.0,2.0,8.0,Москва,,Текстильщики район,,13.5
88094,141008.0,55.918921,37.718208,47.0,1.0,16.0,Мытищи,,,16-й м-н,11.5
88095,123298.0,55.786828,37.494948,46.0,2.0,15.0,Москва,,Хорошёво-Мнёвники район,,25.99
88096,119136.0,55.732514,37.541109,67.0,2.0,9.0,Москва,,Раменки район,,40.42
88097,,55.592466,37.431921,75.0,4.0,6.0,Москва,,Сосенское поселение,,15.92
88098,141080.0,55.908221,37.845785,63.67,2.0,6.0,Королёв,,,,8.88
88099,143962.0,55.752778,37.881884,55.7,2.0,2.0,Реутов,,,10-й м-н,12.7
88100,143405.0,55.808905,37.319894,24.4,1.0,9.0,Красногорск,,,,5.18
88101,141077.0,55.918656,37.846316,62.6,3.0,2.0,Королёв,,,Новые Подлипки м-н,7.99
88102,108811.0,55.598619,37.366788,53.1,2.0,3.0,Московский,,Московский поселение,Первый Московский Город Парк жилой комплекс,12.74
88103,119048.0,55.72173,37.571073,124.2,3.0,2.0,Москва,,Хамовники район,,120.17
88104,108849.0,55.64142,37.328654,74.0,3.0,1.0,Москва,,Внуковское поселение,Переделкино Ближнее м-н,17.4
88105,121170.0,55.746127,37.521238,42.5,1.0,3.0,Москва,,Дорогомилово район,,26.38
88106,123007.0,55.781534,37.530618,78.0,3.0,7.0,Москва,,Хорошёвский район,,26.5
88107,141720.0,55.969643,37.511498,46.6,1.0,6.0,Долгопрудный,,,Хлебниково м-н,9.0
88108,140060.0,55.623017,37.94601,62.0,2.0,12.0,,пос. Мирный,,Мирный м-н,16.9
88109,141008.0,55.91649,37.722525,26.9,,13.0,Мытищи,,,16-й м-н,7.5
88110,140090.0,55.631654,37.861921,71.6,2.0,4.0,Дзержинский,,,Лесной м-н,11.4
88111,119285.0,55.727058,37.524167,101.0,2.0,15.0,Москва,,Раменки район,,39.49
88112,108814.0,55.569256,37.439992,49.4,2.0,3.0,,д. Сосенки,Сосенское поселение,,14.29
88113,143909.0,55.832996,37.955103,31.19,1.0,8.0,Балашиха,,,,5.39
88114,,55.818688,37.200281,32.35,1.0,4.0,,с. Николо-Урюпино,,,4.52
88115,123423.0,55.773379,37.47466,41.8,1.0,6.0,Москва,,Хорошёво-Мнёвники район,,17.5
88116,140007.0,55.700367,37.881033,36.0,2.0,10.0,Люберцы,,,,8.4
88117,143985.0,55.729682,38.030888,43.1,1.0,17.0,Балашиха,,,Саввино м-н,6.1
88118,140053.0,55.648164,37.860317,44.5,1.0,12.0,Котельники,,,Южный м-н,9.0
88119,117335.0,55.682348,37.552247,187.0,3.0,11.0,Москва,,Ломоносовский район,,41.0
88120,141446.0,55.950313,37.328454,40.0,1.0,15.0,Химки,,,Подрезково м-н,7.8
88121,141406.0,55.901146,37.48191,61.0,2.0,16.0,Химки,,,Левобережный м-н,13.2
88122,119285.0,55.723722,37.527248,163.0,3.0,33.0,Москва,,Раменки район,,160.0
88123,119361.0,55.692916,37.477074,103.0,3.0,43.0,Москва,,Раменки район,,47.41
88124,123056.0,55.767266,37.584491,94.4,3.0,3.0,Москва,,Пресненский район,,38.0
88125,123154.0,55.775547,37.466752,59.1,2.0,2.0,Москва,,Хорошёво-Мнёвники район,,15.8
88126,121552.0,55.747758,37.40845,64.0,2.0,12.0,Москва,,Кунцево район,,20.94
88127,119146.0,55.723682,37.583602,171.6,4.0,7.0,Москва,,Хамовники район,,155.65
88128,109428.0,55.726806,37.749565,56.0,2.0,23.0,Москва,,Рязанский район,,19.28
88129,115432.0,55.703562,37.66273,60.0,2.0,2.0,Москва,,Даниловский район,,17.3
88130,,55.715577,37.496654,50.88,2.0,11.0,Москва,,Раменки район,,32.06
88131,119136.0,55.730469,37.530982,73.3,3.0,7.0,Москва,,Раменки район,,19.0
88132,115407.0,55.684724,37.698263,21.0,,14.0,Москва,,Нагатинский Затон район,,9.49
88133,117403.0,55.575836,37.655416,62.8,3.0,10.0,Москва,,Бирюлёво Западное район,,13.3
88134,119415.0,55.672969,37.517679,58.7,3.0,7.0,Москва,,Проспект Вернадского район,,19.2
88135,141080.0,55.903653,37.860652,64.1,2.0,14.0,Королёв,,,,12.75
88136,115280.0,55.701413,37.642608,42.2,1.0,9.0,Москва,,Даниловский район,,17.32
88137,140055.0,55.672143,37.855777,38.4,2.0,10.0,Котельники,,,Опытное поле м-н,11.0
88138,127543.0,55.894833,37.62956,45.0,2.0,4.0,Москва,,Бибирево район,,10.0
88139,141013.0,55.937699,37.777952,31.3,1.0,4.0,Мытищи,,,29-й м-н,5.94
88140,121087.0,55.748415,37.518902,62.5,2.0,11.0,Москва,,Филёвский парк район,,26.9
88141,121552.0,55.747758,37.40845,50.4,2.0,28.0,Москва,,Кунцево район,,17.09
88142,119285.0,55.726348,37.532195,71.0,3.0,3.0,Москва,,Раменки район,,23.8
88143,108814.0,55.565334,37.478845,36.0,1.0,11.0,,пос. Коммунарка,Сосенское поселение,,10.5
88144,121471.0,55.715791,37.432034,103.0,3.0,25.0,Москва,,Можайский район,,35.07
88145,125057.0,55.799163,37.520317,168.0,6.0,12.0,Москва,,Хорошёвский район,,102.0
88146,127083.0,55.795591,37.562752,60.5,2.0,1.0,Москва,,Савёловский район,,22.68
88147,111395.0,55.720499,37.818667,34.7,1.0,2.0,Москва,,Вешняки район,,8.7
88148,125195.0,55.859104,37.47935,23.0,,9.0,Москва,,Левобережный район,,10.6
88149,109469.0,55.666104,37.779632,75.2,3.0,2.0,Москва,,Люблино район,,18.5
88150,121087.0,55.749511,37.518181,37.7,2.0,17.0,Москва,,Филёвский парк район,,18.03
88151,119192.0,55.703853,37.489966,110.0,3.0,15.0,Москва,,Раменки район,Мосфильмовский жилой комплекс,79.9
88152,117574.0,55.604192,37.521298,39.0,1.0,5.0,Москва,,Ясенево район,,12.0
88153,125371.0,55.825717,37.413244,227.0,6.0,25.0,Москва,,Покровское-Стрешнево район,,54.02
88154,119618.0,55.65222,37.424978,47.1,2.0,4.0,Москва,,Московский поселение,,16.5
88155,108814.0,55.547394,37.516296,51.6,2.0,11.0,Москва,,Южное Бутово район,,11.98
88156,140016.0,55.700059,37.958507,35.0,1.0,14.0,Люберцы,,,Самолёт м-н,7.0
88157,143441.0,55.859673,37.378584,23.46,1.0,3.0,Москва,,Митино район,,7.18
88158,125167.0,55.788726,37.56859,52.0,2.0,6.0,Москва,,Аэропорт район,,29.5
88159,141401.0,55.895317,37.46351,87.8,3.0,32.0,Химки,,,Старые Химки м-н,21.69
88160,107061.0,55.796184,37.725079,32.0,1.0,5.0,Москва,,Преображенское район,,9.2
88161,143410.0,55.816955,37.373653,72.0,2.0,13.0,Красногорск,,,Павшинская пойма м-н,15.5
88162,119296.0,55.6924,37.551696,86.6,4.0,4.0,Москва,,Гагаринский район,,33.0
88163,107143.0,55.818142,37.752943,84.0,3.0,5.0,Москва,,Метрогородок район,,22.4
88164,108836.0,55.520395,37.350162,56.0,2.0,15.0,Москва,,Десёновское поселение,Новые Ватутинки Центральный микрорайон жилой комплекс,12.29
88165,121087.0,55.740731,37.505552,63.0,2.0,12.0,Москва,,Филёвский парк район,,20.18
88166,115054.0,55.729224,37.636345,38.62,,8.0,Москва,,Замоскворечье район,,20.57
88167,143964.0,55.757195,37.85328,92.0,2.0,13.0,Реутов,,,3-й м-н,21.0
88168,125080.0,55.806213,37.502022,53.4,1.0,11.0,Москва,,Сокол район,,41.91
88169,108814.0,55.565786,37.471134,61.0,2.0,7.0,,пос. Коммунарка,Сосенское поселение,,14.5
88170,143025.0,55.726871,37.339586,39.0,1.0,1.0,,с. Ромашково,,Западное Кунцево жилой комплекс,9.0
88171,115162.0,55.715057,37.608138,31.9,1.0,5.0,Москва,,Даниловский район,,13.3
88172,109156.0,55.687213,37.856957,29.4,1.0,3.0,Москва,,Выхино-Жулебино район,,6.4
88173,121069.0,55.753445,37.599045,77.4,3.0,5.0,Москва,,Арбат район,,73.85
88174,111033.0,55.752623,37.690065,40.0,1.0,14.0,Москва,,Лефортово район,,16.05
88175,119071.0,55.709728,37.591928,133.5,3.0,7.0,Москва,,Донской район,,67.0
88176,143025.0,55.701,37.394266,79.3,3.0,12.0,Москва,,Можайский район,,19.99
88177,140009.0,55.692943,37.892486,61.1,4.0,4.0,Люберцы,,,,8.5
88178,121353.0,55.709364,37.401782,36.0,1.0,12.0,Москва,,Можайский район,,10.8
88179,143072.0,55.657093,37.199689,42.7,1.0,5.0,,пос. ВНИИССОК,,Дубки жилой комплекс,6.35
88180,129085.0,55.806444,37.633992,54.0,2.0,16.0,Москва,,Останкинский район,,22.0
88181,109651.0,55.651136,37.719753,39.4,1.0,11.0,Москва,,Марьино район,,10.9
88182,125635.0,55.876373,37.512619,51.2,2.0,16.0,Москва,,Западное Дегунино район,,12.45
88183,117246.0,55.656703,37.559221,231.3,6.0,25.0,Москва,,Черёмушки район,,101.54
88184,143441.0,55.860171,37.377774,23.36,1.0,18.0,Москва,,Митино район,,7.11
88185,,55.532633,37.382812,37.2,1.0,2.0,Москва,,Десёновское поселение,,8.87
88186,119192.0,55.702351,37.503969,109.0,4.0,3.0,Москва,,Раменки район,Мичуринский жилой комплекс,52.0
88187,127282.0,55.889744,37.648417,44.1,2.0,4.0,Москва,,Северное Медведково район,,9.99
88188,108836.0,55.515691,37.356844,35.6,1.0,2.0,Москва,,Десёновское поселение,Новые Ватутинки Центральный микрорайон жилой комплекс,8.5
88189,129110.0,55.784263,37.636641,140.0,3.0,9.0,Москва,,Мещанский район,,79.0
88190,115054.0,55.735729,37.63642,195.9,4.0,6.0,Москва,,Замоскворечье район,,139.5
88191,119361.0,55.696321,37.469801,40.4,1.0,36.0,Москва,,Раменки район,,19.0
88192,117420.0,55.662007,37.553279,70.2,3.0,17.0,Москва,,Черёмушки район,,21.53
88193,119421.0,55.663774,37.515131,118.2,4.0,2.0,Москва,,Обручевский район,,54.42
88194,109469.0,55.666061,37.783436,56.2,2.0,2.0,Москва,,Люблино район,,14.1
88195,,55.544337,37.458645,25.1,1.0,2.0,Москва,,Сосенское поселение,,6.4
88196,143911.0,55.80365,37.84695,82.0,3.0,14.0,Балашиха,,,1 Мая м-н,13.9
88197,127549.0,55.880102,37.589564,52.4,2.0,2.0,Москва,,Алтуфьевский район,,12.1
88198,119361.0,55.696321,37.469801,61.0,2.0,24.0,Москва,,Раменки район,,24.5
88199,125047.0,55.77461,37.601621,170.0,5.0,7.0,Москва,,Тверской район,,120.94
88200,117133.0,55.626957,37.483099,30.0,1.0,1.0,Москва,,Тёплый Стан район,,9.7
88201,108831.0,55.492358,37.554987,24.0,,1.0,Щербинка,,Щербинка гор. округ,Новомосковский м-н,4.7
88202,,55.594802,37.431264,64.0,3.0,8.0,Москва,,Сосенское поселение,,15.26
88203,115582.0,55.608108,37.710846,43.0,2.0,4.0,Москва,,Орехово-Борисово Южное район,,11.9
88204,143909.0,55.834918,37.956183,20.0,,24.0,Балашиха,,,,4.6
88205,140053.0,55.640258,37.854757,60.49,2.0,7.0,Котельники,,,,9.44
88206,115573.0,55.612843,37.749859,40.6,1.0,3.0,Москва,,Зябликово район,,15.9
88207,142720.0,55.545195,37.592705,78.0,3.0,21.0,,рп. Бутово,,Бутово парк м-н,13.5
88208,121471.0,55.717947,37.426595,40.0,2.0,16.0,Москва,,Можайский район,,19.99
88209,125124.0,55.783116,37.585427,78.35,2.0,7.0,Москва,,Беговой район,,38.93
88210,141701.0,55.938622,37.519193,31.0,1.0,3.0,Долгопрудный,,,Старый город м-н,6.5
88211,143965.0,55.747323,37.848368,140.0,4.0,2.0,Реутов,,,7-й м-н,20.45
88212,117465.0,55.615688,37.496965,60.0,2.0,4.0,Москва,,Тёплый Стан район,,13.7
88213,123290.0,55.764648,37.511849,71.81,2.0,38.0,Москва,,Хорошёво-Мнёвники район,,31.86
88214,117420.0,55.662007,37.553279,71.0,3.0,4.0,Москва,,Черёмушки район,,20.88
88215,123290.0,55.754241,37.522552,47.0,2.0,47.0,Москва,,Пресненский район,,27.32
88216,117519.0,55.609497,37.600246,45.0,2.0,5.0,Москва,,Чертаново Центральное район,,12.4
88217,121087.0,55.757035,37.509706,50.0,2.0,21.0,Москва,,Филёвский парк район,,25.25
88218,109382.0,55.663887,37.732609,23.3,1.0,9.0,Москва,,Люблино район,,5.9
88219,129515.0,55.824716,37.620716,29.6,1.0,3.0,Москва,,Останкинский район,,11.2
88220,127224.0,55.890549,37.670665,32.4,1.0,2.0,Москва,,Северное Медведково район,,8.2
88221,115432.0,55.704018,37.682063,55.0,2.0,9.0,Москва,,Южнопортовый район,,17.99
88222,123056.0,55.774224,37.585585,142.0,3.0,5.0,Москва,,Тверской район,,135.0
88223,123001.0,55.765425,37.595644,53.3,2.0,1.0,Москва,,Пресненский район,,28.44
88224,115533.0,55.676695,37.634211,123.0,4.0,28.0,Москва,,Нагатино-Садовники район,,42.5
88225,119421.0,55.664285,37.517649,132.2,4.0,3.0,Москва,,Обручевский район,,55.0
88226,119361.0,55.677651,37.447599,44.0,1.0,9.0,Москва,,Очаково-Матвеевское район,,13.3
88227,119192.0,55.701485,37.49308,87.9,2.0,8.0,Москва,,Раменки район,,44.47
88228,117449.0,55.691014,37.581689,76.0,3.0,2.0,Москва,,Академический район,,22.0
88229,125252.0,55.784247,37.512946,79.0,3.0,2.0,Москва,,Хорошёвский район,,33.5
88230,125047.0,55.770896,37.591538,37.5,1.0,10.0,Москва,,Тверской район,,19.05
88231,125502.0,55.865778,37.488254,44.0,2.0,7.0,Москва,,Ховрино район,,11.9
88232,125252.0,55.783227,37.527924,148.6,4.0,12.0,Москва,,Хорошёвский район,,58.0
88233,121609.0,55.750209,37.416637,36.5,1.0,9.0,Москва,,Крылатское район,,12.8
88234,115547.0,55.579823,37.671403,81.7,2.0,37.0,Москва,,Бирюлёво Восточное район,,17.73
88235,141421.0,55.95202,37.307021,62.3,2.0,5.0,Химки,,,Сходня м-н,7.86
88236,125310.0,55.858968,37.372974,41.0,1.0,16.0,Москва,,Митино район,,13.7
88237,125239.0,55.836104,37.519234,64.0,2.0,9.0,Москва,,Коптево район,,19.65
88238,115054.0,55.729224,37.636345,34.1,,7.0,Москва,,Замоскворечье район,,20.46
88239,127427.0,55.820044,37.602498,45.87,1.0,17.0,Москва,,Марфино район,,24.26
88240,115533.0,55.682412,37.638087,21.5,1.0,5.0,Москва,,Нагатино-Садовники район,,9.93
88241,115547.0,55.579823,37.671403,96.0,3.0,21.0,Москва,,Бирюлёво Восточное район,,25.88
88242,107113.0,55.794366,37.654127,44.0,1.0,4.0,Москва,,Сокольники район,,14.17
88243,125167.0,55.793756,37.543203,136.4,4.0,25.0,Москва,,Хорошёвский район,,81.64
88244,140055.0,55.674588,37.854326,41.0,1.0,2.0,Котельники,,,,9.8
88245,119415.0,55.677549,37.514282,86.0,3.0,6.0,Москва,,Проспект Вернадского район,,31.5
88246,140060.0,55.6217,37.943921,27.33,,13.0,,пос. Мирный,,Мирный м-н,5.5
88247,119136.0,55.714843,37.50468,180.0,4.0,19.0,Москва,,Раменки район,,82.0
88248,,55.860161,37.699094,33.0,1.0,5.0,Москва,,Ярославский район,,8.8
88249,117303.0,55.641642,37.591117,44.5,1.0,22.0,Москва,,Чертаново Северное район,,12.7
88250,117042.0,55.549389,37.545786,38.0,1.0,11.0,Москва,,Южное Бутово район,,9.8
88251,119361.0,55.695626,37.476951,87.51,3.0,36.0,Москва,,Раменки район,,48.79
88252,129343.0,55.848882,37.650286,26.0,1.0,30.0,Москва,,Свиблово район,,11.87
88253,119285.0,55.723722,37.527248,163.0,5.0,46.0,Москва,,Раменки район,,114.9
88254,141006.0,55.918968,37.754027,80.0,3.0,12.0,Мытищи,,,25-й м-н,15.6
88255,141281.0,55.97319,37.931789,44.4,1.0,3.0,Ивантеевка,,,,6.95
88256,121374.0,55.724269,37.44689,218.8,4.0,7.0,Москва,,Можайский район,,55.0
88257,142720.0,55.530841,37.615181,69.0,2.0,17.0,,рп. Боброво,,Восточное Бутово м-н,10.4
88258,109542.0,55.711013,37.816676,66.0,3.0,7.0,Москва,,Выхино-Жулебино район,,19.99
88259,108801.0,55.55418,37.500017,40.3,2.0,8.0,Москва,,Сосенское поселение,,10.86
88260,125252.0,55.782425,37.508531,36.0,1.0,7.0,Москва,,Хорошёвский район,,19.0
88261,111677.0,55.703064,37.920433,73.1,3.0,12.0,Москва,,Некрасовка район,Люберецкие Поля м-н,13.5
88262,141730.0,56.002738,37.479956,85.0,2.0,10.0,Лобня,,,Южный м-н,12.7
88263,121552.0,55.747758,37.40845,86.4,3.0,5.0,Москва,,Кунцево район,,29.34
88264,108801.0,55.5719,37.485329,50.8,2.0,18.0,,пос. Коммунарка,Сосенское поселение,,13.0
88265,,55.593395,37.429395,77.0,3.0,2.0,Москва,,Сосенское поселение,,17.37
88266,109156.0,55.687213,37.856957,36.0,1.0,2.0,Москва,,Выхино-Жулебино район,,7.0
88267,141206.0,56.006629,37.809108,42.77,2.0,13.0,Пушкино,,,Мамонтовка м-н,6.5
88268,125239.0,55.836104,37.519234,54.94,2.0,8.0,Москва,,Коптево район,,18.08
88269,125424.0,55.825023,37.415519,51.4,,3.0,Москва,,Покровское-Стрешнево район,,15.32
88270,140073.0,55.652485,37.932685,40.4,2.0,1.0,,рп. Томилино,,Птицефабрика м-н,5.25
88271,108811.0,55.599326,37.356645,39.3,1.0,25.0,Московский,,Московский поселение,Первый Московский Город Парк жилой комплекс,10.7
88272,142701.0,55.539673,37.728956,59.0,2.0,17.0,Видное,,,Завидное м-н,9.3
88273,119361.0,55.681864,37.453719,80.0,3.0,11.0,Москва,,Очаково-Матвеевское район,,19.5
88274,119619.0,55.645696,37.390686,59.2,2.0,11.0,Москва,,Солнцево район,,18.3
88275,127427.0,55.820044,37.602498,38.61,1.0,15.0,Москва,,Марфино район,,19.51
88276,117218.0,55.678545,37.593635,96.5,4.0,35.0,Москва,,Котловка район,,39.52
88277,108803.0,55.533107,37.449447,36.0,1.0,9.0,,"пос. подсобного хозяйства ""Воскресенское""",Воскресенское поселение,,8.6
88278,115432.0,55.687163,37.655921,57.9,1.0,13.0,Москва,,Даниловский район,,23.14
88279,108850.0,55.626272,37.34219,85.7,3.0,3.0,Москва,,Внуковское поселение,,20.0
88280,,55.593892,37.431085,60.0,3.0,10.0,Москва,,Сосенское поселение,,14.25
88281,115598.0,55.581852,37.691375,36.0,1.0,11.0,Москва,,Бирюлёво Восточное район,,8.7
88282,109044.0,55.726699,37.671235,75.6,3.0,4.0,Москва,,Таганский район,,24.0
88283,140000.0,55.679564,37.892595,43.3,2.0,3.0,Люберцы,,,,7.0
88284,141407.0,55.903345,37.393498,47.0,2.0,16.0,Химки,,,Новые Химки м-н,11.5
88285,129085.0,55.807549,37.635721,75.1,1.0,5.0,Москва,,Останкинский район,,30.01
88286,143442.0,55.878388,37.272498,80.0,3.0,4.0,,д. Сабурово,,Пятницкие кварталы жилой комплекс,10.9
88287,143005.0,55.687721,37.302702,34.5,1.0,12.0,Одинцово,,,5-й м-н,6.75
88288,143900.0,55.796947,37.977282,50.0,2.0,4.0,Балашиха,,,Южный м-н,8.0
88289,123290.0,55.761283,37.512983,71.0,2.0,5.0,Москва,,Хорошёво-Мнёвники район,,39.5
88290,111675.0,55.715137,37.886464,37.7,1.0,4.0,Москва,,Косино-Ухтомский район,,8.8
88291,105005.0,55.770637,37.680109,48.3,2.0,5.0,Москва,,Басманный район,,19.99
88292,127273.0,55.857965,37.605841,33.3,1.0,26.0,Москва,,Отрадное район,,12.12
88293,143909.0,55.832996,37.955103,42.59,1.0,20.0,Балашиха,,,,5.82
88294,115563.0,55.613115,37.727873,63.0,3.0,11.0,Москва,,Орехово-Борисово Северное район,,14.5
88295,143441.0,55.860171,37.377774,62.91,3.0,23.0,Москва,,Митино район,,15.55
88296,121471.0,55.714813,37.43295,50.0,2.0,9.0,Москва,,Можайский район,,19.5
88297,143003.0,55.680602,37.259565,54.8,2.0,5.0,Одинцово,,,3-й м-н,9.65
88298,123290.0,55.754318,37.524726,116.21,3.0,4.0,Москва,,Пресненский район,,47.88
88299,107061.0,55.793848,37.713382,76.0,3.0,15.0,Москва,,Преображенское район,,22.0
88300,119620.0,55.654493,37.400327,87.3,2.0,3.0,Москва,,Солнцево район,,24.9
88301,119034.0,55.738959,37.60417,142.0,3.0,4.0,Москва,,Хамовники район,,99.77
88302,109431.0,55.677286,37.85813,65.4,2.0,13.0,Москва,,Выхино-Жулебино район,,16.0
88303,123060.0,55.797891,37.48874,63.9,2.0,1.0,Москва,,Щукино район,,19.7
88304,108803.0,55.533107,37.449447,54.0,2.0,7.0,,"пос. подсобного хозяйства ""Воскресенское""",Воскресенское поселение,,10.0
88305,143002.0,55.656401,37.233443,87.0,3.0,12.0,Одинцово,,,,14.4
88306,141280.0,55.972848,37.90104,80.0,3.0,3.0,Ивантеевка,,,,10.5
88307,109202.0,55.733543,37.750627,56.6,2.0,2.0,Москва,,Нижегородский район,,13.8
88308,,55.595826,37.430318,62.0,4.0,9.0,Москва,,Сосенское поселение,,16.03
88309,143444.0,55.821275,37.245924,48.9,2.0,6.0,Красногорск,,,Опалиха м-н,9.1
88310,121374.0,55.724269,37.44689,201.0,3.0,14.0,Москва,,Можайский район,,53.0
88311,127287.0,55.806083,37.570096,92.0,3.0,4.0,Москва,,Савёловский район,,30.57
88312,108850.0,55.626134,37.310092,54.0,2.0,11.0,Москва,,Внуковское поселение,,11.8
88313,129272.0,55.787154,37.617664,153.4,3.0,14.0,Москва,,Мещанский район,,130.0
88314,127490.0,55.860496,37.618623,32.5,1.0,10.0,Москва,,Отрадное район,,8.95
88315,119530.0,55.683094,37.446587,24.0,1.0,16.0,Москва,,Очаково-Матвеевское район,,6.67
88316,127486.0,55.866192,37.539338,84.7,3.0,9.0,Москва,,Западное Дегунино район,,21.5
88317,121059.0,55.744451,37.563298,53.0,2.0,5.0,Москва,,Дорогомилово район,,23.6
88318,109316.0,55.719525,37.690231,78.9,3.0,4.0,Москва,,Южнопортовый район,,24.6
88319,141700.0,55.971328,37.51346,30.7,1.0,10.0,Долгопрудный,,,Хлебниково м-н,7.1
88320,121357.0,55.700135,37.467573,77.73,4.0,4.0,Москва,,Очаково-Матвеевское район,,26.37
88321,108811.0,55.615093,37.383918,60.0,2.0,22.0,Москва,,Московский поселение,,12.49
88322,,55.66578,37.483035,80.0,2.0,2.0,Москва,,Тропарёво-Никулино район,,38.05
88323,123060.0,55.790686,37.472113,55.9,2.0,12.0,Москва,,Щукино район,,18.5
